,ASSET,LATITUDE,LONGITUDE,TIME,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,REASONS_TEXT,ID_HAM_PVMNT_PLYGN,PPOLYLABEL,STREETFROM,STREETTO,ASSETNHOOD
18407,153,39.149953000000004,-84.487643,07/01/2021 08:50:29 AM,26.3,SSW,11,0.0,148088.7,07/01/2021 08:52:33 AM,Standard Event,I-GJ17103642,READING RD & CHALFONTE PL,,,AVONDALE
16273,153,39.148740999999994,-84.488587,07/01/2021 08:50:47 AM,12.2,W,11,0.1,148088.7,07/01/2021 08:52:33 AM,Standard Event,S-HAM26223,GHOLSON AV,WASHINGTON AV,READING RD,AVONDALE
16921,153,39.149204,-84.490468,07/01/2021 08:51:05 AM,26.3,NWW,11,0.2,148088.8,07/01/2021 08:52:33 AM,Standard Event,S-HAM26223,GHOLSON AV,WASHINGTON AV,READING RD,AVONDALE
18349,153,39.149989,-84.493606,07/01/2021 08:51:28 AM,23.2,W,11,0.4,148089.0,07/01/2021 08:52:33 AM,Standard Event,S-HAM26223,GHOLSON AV,WASHINGTON AV,READING RD,AVONDALE
16443,153,39.149712,-84.49463,07/01/2021 08:51:46 AM,18.4,S,11,0.4,148089.1,07/01/2021 08:52:33 AM,Standard Event,S-HAM06034,WASHINGTON AV,GLENWOOD AV,GHOLSON AV,AVONDALE
16761,153,39.146074,-84.495131,07/01/2021 08:52:30 AM,9.5,S,11,0.7,148089.3,07/01/2021 08:52:33 AM,Standard Event,S-HAM06035,WASHINGTON AV,FOREST AV,GLENWOOD AV,AVONDALE
17386,153,39.145998999999996,-84.495137,07/01/2021 08:52:33 AM,0.0,S,9,0.7,148089.3,07/01/2021 08:52:33 AM,Motion Stop,S-HAM06035,WASHINGTON AV,FOREST AV,GLENWOOD AV,AVONDALE
17384,153,39.145990999999995,-84.49514,07/01/2021 08:53:36 AM,5.1,S,10,0.7,148089.3,07/01/2021 08:53:36 AM,Motion Start,S-HAM06035,WASHINGTON AV,FOREST AV,GLENWOOD AV,AVONDALE
18332,153,39.145714,-84.493696,07/01/2021 08:53:54 AM,25.5,E,11,0.7,148089.4,07/01/2021 08:54:22 AM,Standard Event,S-HAM26211,FOREST AV,VAN ANTWERP PL,READING RD,AVONDALE
18599,153,39.144805,-84.491667,07/01/2021 08:54:12 AM,21.6,SSE,11,0.9,148089.6,07/01/2021 08:54:22 AM,Standard Event,S-HAM26211,FOREST AV,VAN ANTWERP PL,READING RD,AVONDALE
18202,153,39.144489,-84.491163,07/01/2021 08:54:22 AM,0.0,SEE,9,0.9,148089.6,07/01/2021 08:54:22 AM,Motion Stop,S-HAM26211,FOREST AV,VAN ANTWERP PL,READING RD,AVONDALE
17362,153,39.144484999999996,-84.491149,07/01/2021 08:54:48 AM,5.4,SEE,10,0.9,148089.6,07/01/2021 08:54:48 AM,Motion Start,S-HAM26211,FOREST AV,VAN ANTWERP PL,READING RD,AVONDALE
19461,153,39.145468,-84.490274,07/01/2021 08:55:06 AM,22.5,NNE,11,0.0,148089.7,07/01/2021 08:56:23 AM,Standard Event,S-HAM26229,READING RD,HUTCHINS AV,LEXINGTON AV,AVONDALE
21647,153,39.147899,-84.488807,07/01/2021 08:55:32 AM,29.3,NNE,11,0.2,148089.9,07/01/2021 08:56:23 AM,Standard Event,S-HAM26227,READING RD,GLENWOOD AV,GHOLSON AV,AVONDALE
20528,153,39.149951,-84.487511,07/01/2021 08:55:50 AM,31.8,NE,11,0.3,148090.0,07/01/2021 08:56:23 AM,Standard Event,I-GJ17103642,READING RD & CHALFONTE PL,,,AVONDALE
20386,153,39.151702,-84.485442,07/01/2021 08:56:08 AM,34.4,NE,11,0.5,148090.2,07/01/2021 08:56:23 AM,Standard Event,I-GJ17283661,READING RD & BURTON AV,,,AVONDALE
19374,153,39.152681,-84.484199,07/01/2021 08:56:23 AM,0.0,NE,9,0.6,148090.3,07/01/2021 08:56:23 AM,Motion Stop,S-HAM19350,READING RD,DANA AV,CLINTON SPRINGS AV,AVONDALE
19396,153,39.152694,-84.484177,07/01/2021 08:59:19 AM,6.3,NE,10,0.6,148090.3,07/01/2021 08:59:19 AM,Motion Start,S-HAM19350,READING RD,DANA AV,CLINTON SPRINGS AV,AVONDALE
19653,153,39.153354,-84.483399,07/01/2021 08:59:43 AM,0.0,NE,9,0.6,148090.3,07/01/2021 08:59:43 AM,Motion Stop,S-HAM19350,READING RD,DANA AV,CLINTON SPRINGS AV,AVONDALE
20448,153,39.153354,-84.483399,07/01/2021 08:59:50 AM,4.2,NE,10,0.6,148090.3,07/01/2021 08:59:51 AM,Motion Start,S-HAM19350,READING RD,DANA AV,CLINTON SPRINGS AV,AVONDALE
21023,153,39.154607,-84.481926,07/01/2021 09:00:12 AM,23.2,NE,11,0.0,148090.5,07/01/2021 09:03:05 AM,Standard Event,S-HAM19283,READING RD,LENOX PL,AVONDALE AV,NORTH AVONDALE
21572,153,39.156325,-84.479997,07/01/2021 09:00:36 AM,18.5,NNE,11,0.2,148090.7,07/01/2021 09:03:05 AM,Standard Event,I-GJ17753716,PADDOCK RD & READING RD & BARRY LN,,,NORTH AVONDALE
21231,153,39.157995,-84.48079,07/01/2021 09:00:54 AM,29.0,N,11,0.3,148090.8,07/01/2021 09:03:05 AM,Standard Event,S-HAM19252,PADDOCK RD,ROSE HILL LN,STRATFORD PL,NORTH AVONDALE
20881,153,39.160191999999995,-84.479957,07/01/2021 09:01:12 AM,34.6,NNE,11,0.4,148090.9,07/01/2021 09:03:05 AM,Standard Event,S-HAM19254,PADDOCK RD,STRATFORD PL,EGAN HILLS DR,NORTH AVONDALE
19743,153,39.162566999999996,-84.479213,07/01/2021 09:01:30 AM,35.1,N,11,0.6,148091.1,07/01/2021 09:03:05 AM,Standard Event,S-HAM19254,PADDOCK RD,STRATFORD PL,EGAN HILLS DR,NORTH AVONDALE
20934,153,39.167367,-84.478695,07/01/2021 09:02:03 AM,26.4,N,11,0.9,148091.4,07/01/2021 09:03:05 AM,Standard Event,S-HAM19291,PADDOCK RD,EGAN CT,TENNESSEE AV,PADDOCK HILLS
19222,153,39.170866,-84.47829,07/01/2021 09:02:47 AM,24.9,N,11,1.2,148091.6,07/01/2021 09:03:05 AM,Standard Event,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
20932,153,39.172653000000004,-84.478076,07/01/2021 09:03:05 AM,17.2,N,11,1.3,148091.8,07/01/2021 09:03:05 AM,Standard Event,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
21447,153,39.172990999999996,-84.478027,07/01/2021 09:03:14 AM,0.0,N,9,1.3,148091.8,07/01/2021 09:03:14 AM,Motion Stop,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
19271,153,39.17301,-84.47802,07/01/2021 09:03:19 AM,7.0,N,10,1.3,148091.8,07/01/2021 09:03:19 AM,Motion Start,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
19096,153,39.173572,-84.477961,07/01/2021 09:03:35 AM,0.0,N,9,1.4,148091.8,07/01/2021 09:03:35 AM,Motion Stop,B-3113841,"NORWOOD LATERAL EB, NORWOOD LATERAL WB BRIDGE OVER PADDOCK RD",,,PADDOCK HILLS
21261,153,39.1736,-84.47795500000001,07/01/2021 09:03:48 AM,8.3,N,10,1.4,148091.8,07/01/2021 09:03:48 AM,Motion Start,B-3113841,"NORWOOD LATERAL EB, NORWOOD LATERAL WB BRIDGE OVER PADDOCK RD",,,PADDOCK HILLS
19941,153,39.175402000000005,-84.47779399999999,07/01/2021 09:04:10 AM,19.9,N,11,1.5,148092.0,07/01/2021 09:04:21 AM,Standard Event,I-GJ17863927,PADDOCK RD & CAROLINA AV,,,BOND HILL
19429,153,39.175969,-84.477737,07/01/2021 09:04:21 AM,0.0,N,9,1.6,148092.0,07/01/2021 09:04:21 AM,Motion Stop,S-HAM19354,PADDOCK RD,CAROLINA AV,CALIFORNIA AV,BOND HILL
21089,153,39.175988000000004,-84.47772900000001,07/01/2021 09:05:25 AM,4.7,N,10,1.6,148092.0,07/01/2021 09:05:25 AM,Motion Start,S-HAM19354,PADDOCK RD,CAROLINA AV,CALIFORNIA AV,BOND HILL
19453,153,39.176097999999996,-84.476672,07/01/2021 09:05:46 AM,18.1,E,11,0.0,148092.1,07/01/2021 09:07:10 AM,Standard Event,S-HAM12784,CALIFORNIA AV,PADDOCK RD,OAKDALE AV,BOND HILL
20000,153,39.176001,-84.47015999999999,07/01/2021 09:06:44 AM,24.9,E,11,0.3,148092.4,07/01/2021 09:07:10 AM,Standard Event,S-HAM12392,CALIFORNIA AV,KEEN AV,READING RD,BOND HILL
20314,153,39.175977,-84.4679,07/01/2021 09:07:02 AM,18.1,E,11,0.4,148092.5,07/01/2021 09:07:10 AM,Standard Event,S-HAM12392,CALIFORNIA AV,KEEN AV,READING RD,BOND HILL
19909,153,39.175936,-84.467439,07/01/2021 09:07:10 AM,0.0,E,9,0.4,148092.5,07/01/2021 09:07:10 AM,Motion Stop,S-HAM12392,CALIFORNIA AV,KEEN AV,READING RD,BOND HILL
21515,153,39.175947,-84.46745200000001,07/01/2021 09:08:26 AM,4.6,E,10,0.4,148092.5,07/01/2021 09:08:26 AM,Motion Start,S-HAM12392,CALIFORNIA AV,KEEN AV,READING RD,BOND HILL
19635,153,39.175940999999995,-84.466748,07/01/2021 09:08:44 AM,6.2,NNE,11,0.5,148092.6,07/01/2021 09:09:30 AM,Standard Event,I-GJ18823936,READING RD & CALIFORNIA AV,,,BOND HILL
20558,153,39.176017,-84.468152,07/01/2021 09:09:02 AM,22.2,W,11,0.6,148092.6,07/01/2021 09:09:30 AM,Standard Event,S-HAM12392,CALIFORNIA AV,KEEN AV,READING RD,BOND HILL
18926,153,39.176089000000005,-84.470671,07/01/2021 09:09:24 AM,13.7,W,11,0.7,148092.8,07/01/2021 09:09:30 AM,Standard Event,I-GJ18483936,CALIFORNIA AV & KEEN AV,,,BOND HILL
19004,153,39.176097,-84.47088199999999,07/01/2021 09:09:29 AM,0.0,W,9,0.7,148092.8,07/01/2021 09:09:30 AM,Motion Stop,S-HAM12389,CALIFORNIA AV,MATLOCK AV,KEEN AV,BOND HILL
21510,153,39.17608,-84.470916,07/01/2021 09:10:18 AM,6.1,W,10,0.7,148092.8,07/01/2021 09:10:19 AM,Motion Start,S-HAM12389,CALIFORNIA AV,MATLOCK AV,KEEN AV,BOND HILL
20500,153,39.176134999999995,-84.47188299999999,07/01/2021 09:10:35 AM,0.0,W,9,0.8,148092.9,07/01/2021 09:10:36 AM,Motion Stop,S-HAM12389,CALIFORNIA AV,MATLOCK AV,KEEN AV,BOND HILL
23091,153,39.176134000000005,-84.471885,07/01/2021 09:11:38 AM,4.2,W,10,0.0,148092.9,07/01/2021 09:11:39 AM,Motion Start,S-HAM12389,CALIFORNIA AV,MATLOCK AV,KEEN AV,BOND HILL
21903,153,39.176122,-84.473745,07/01/2021 09:12:00 AM,15.8,W,11,0.1,148092.9,07/01/2021 09:12:47 AM,Standard Event,S-HAM12388,CALIFORNIA AV,OBERLIN AV,MATLOCK AV,BOND HILL
22335,153,39.176154,-84.475375,07/01/2021 09:12:22 AM,20.9,W,11,0.1,148093.0,07/01/2021 09:12:47 AM,Standard Event,S-HAM40460,CALIFORNIA AV,OAKDALE AV,OBERLIN AV,BOND HILL
22259,153,39.176190000000005,-84.477439,07/01/2021 09:12:42 AM,12.9,W,11,0.2,148093.1,07/01/2021 09:12:47 AM,Standard Event,S-HAM12784,CALIFORNIA AV,PADDOCK RD,OAKDALE AV,BOND HILL
22672,153,39.1762,-84.47760500000001,07/01/2021 09:12:47 AM,0.0,W,9,0.2,148093.1,07/01/2021 09:12:47 AM,Motion Stop,S-HAM12784,CALIFORNIA AV,PADDOCK RD,OAKDALE AV,BOND HILL
23680,153,39.176204999999996,-84.477631,07/01/2021 09:13:28 AM,7.5,W,10,0.2,148093.1,07/01/2021 09:13:28 AM,Motion Start,S-HAM12784,CALIFORNIA AV,PADDOCK RD,OAKDALE AV,BOND HILL
22145,153,39.174839,-84.47792,07/01/2021 09:13:46 AM,23.4,S,11,0.4,148093.3,07/01/2021 09:14:57 AM,Standard Event,S-HAM30068,PADDOCK RD,FRANKLIN AV,CAROLINA AV,BOND HILL
23135,153,39.173617,-84.47810600000001,07/01/2021 09:14:04 AM,7.0,S,11,0.4,148093.3,07/01/2021 09:14:57 AM,Standard Event,B-3113841,"NORWOOD LATERAL EB, NORWOOD LATERAL WB BRIDGE OVER PADDOCK RD",,,PADDOCK HILLS
24021,153,39.172203,-84.478204,07/01/2021 09:14:23 AM,30.6,S,11,0.6,148093.4,07/01/2021 09:14:57 AM,Standard Event,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
24080,153,39.169105,-84.478545,07/01/2021 09:14:47 AM,22.7,S,11,0.7,148093.6,07/01/2021 09:14:57 AM,Standard Event,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
23657,153,39.168601,-84.478629,07/01/2021 09:14:57 AM,0.0,S,9,0.8,148093.7,07/01/2021 09:14:57 AM,Motion Stop,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
24152,153,39.168579,-84.478634,07/01/2021 09:15:39 AM,7.8,S,10,0.8,148093.7,07/01/2021 09:15:39 AM,Motion Start,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
23271,153,39.165983000000004,-84.478902,07/01/2021 09:16:06 AM,29.6,S,11,0.0,148093.9,07/01/2021 09:16:19 AM,Standard Event,S-HAM19292,PADDOCK RD,CLEARBROOK DR,EGAN CT,PADDOCK HILLS
23739,153,39.165108000000004,-84.479007,07/01/2021 09:16:19 AM,0.0,S,9,0.1,148093.9,07/01/2021 09:16:19 AM,Motion Stop,S-HAM40469,PADDOCK RD,PADDOCK HILLS AV,CLEARBROOK DR,PADDOCK HILLS
23509,153,39.165081,-84.479008,07/01/2021 09:16:30 AM,6.6,S,10,0.1,148093.9,07/01/2021 09:16:30 AM,Motion Start,S-HAM40469,PADDOCK RD,PADDOCK HILLS AV,CLEARBROOK DR,PADDOCK HILLS
21850,153,39.161667,-84.479354,07/01/2021 09:17:03 AM,33.4,S,11,0.2,148094.1,07/01/2021 09:17:59 AM,Standard Event,S-HAM19254,PADDOCK RD,STRATFORD PL,EGAN HILLS DR,NORTH AVONDALE
22554,153,39.159419,-84.48040999999999,07/01/2021 09:17:21 AM,31.0,SSW,11,0.4,148094.3,07/01/2021 09:17:59 AM,Standard Event,S-HAM19254,PADDOCK RD,STRATFORD PL,EGAN HILLS DR,NORTH AVONDALE
23653,153,39.157523,-84.48071,07/01/2021 09:17:39 AM,24.6,SSE,11,0.6,148094.4,07/01/2021 09:17:59 AM,Standard Event,S-HAM19281,PADDOCK RD,BARRY LN,ROSE HILL LN,NORTH AVONDALE
22843,153,39.156495,-84.48002199999999,07/01/2021 09:17:58 AM,0.0,S,9,0.7,148094.6,07/01/2021 09:17:59 AM,Motion Stop,I-GJ17753716,PADDOCK RD & READING RD & BARRY LN,,,NORTH AVONDALE
24220,153,39.156473,-84.480029,07/01/2021 09:18:10 AM,6.3,S,10,0.7,148094.6,07/01/2021 09:18:10 AM,Motion Start,I-GJ17753716,PADDOCK RD & READING RD & BARRY LN,,,NORTH AVONDALE
24181,153,39.155291,-84.481305,07/01/2021 09:18:28 AM,30.3,SW,11,0.7,148094.6,07/01/2021 09:18:51 AM,Standard Event,S-HAM19283,READING RD,LENOX PL,AVONDALE AV,NORTH AVONDALE
24121,153,39.15395,-84.482955,07/01/2021 09:18:46 AM,10.6,SW,11,0.9,148094.8,07/01/2021 09:18:51 AM,Standard Event,S-HAM19356,READING RD,CLINTON SPRINGS AV,LENOX PL,NORTH AVONDALE
22251,153,39.153876000000004,-84.48306099999999,07/01/2021 09:18:50 AM,0.0,SW,9,0.9,148094.8,07/01/2021 09:18:51 AM,Motion Stop,S-HAM19356,READING RD,CLINTON SPRINGS AV,LENOX PL,NORTH AVONDALE
24146,153,39.153873,-84.483083,07/01/2021 09:19:05 AM,4.9,SW,10,0.9,148094.8,07/01/2021 09:19:06 AM,Motion Start,S-HAM19356,READING RD,CLINTON SPRINGS AV,LENOX PL,NORTH AVONDALE
22588,153,39.152006,-84.485253,07/01/2021 09:19:38 AM,20.0,SW,11,1.1,148094.9,07/01/2021 09:19:45 AM,Standard Event,S-HAM19367,READING RD,BURTON AV,DANA AV,AVONDALE
22979,153,39.151787,-84.485499,07/01/2021 09:19:44 AM,0.0,SW,9,1.1,148095.0,07/01/2021 09:19:45 AM,Motion Stop,I-GJ17283661,READING RD & BURTON AV,,,AVONDALE
23386,153,39.151777,-84.485506,07/01/2021 09:19:56 AM,4.0,SW,10,1.1,148095.0,07/01/2021 09:19:57 AM,Motion Start,I-GJ17283661,READING RD & BURTON AV,,,AVONDALE
23259,153,39.150946000000005,-84.4845,07/01/2021 09:20:14 AM,21.3,SE,11,1.2,148095.1,07/01/2021 09:20:37 AM,Standard Event,S-HAM26204,BURTON AV,GREENWOOD AV,BEATRICE DR,AVONDALE
22643,153,39.149951,-84.48321700000001,07/01/2021 09:20:32 AM,8.5,SE,11,1.2,148095.1,07/01/2021 09:20:37 AM,Standard Event,I-GJ17493643,BURTON AV & BEATRICE DR,,,AVONDALE
21939,153,39.1499,-84.48309300000001,07/01/2021 09:20:37 AM,0.0,SEE,9,1.3,148095.2,07/01/2021 09:20:37 AM,Motion Stop,I-GJ17493643,BURTON AV & BEATRICE DR,,,AVONDALE
23069,153,39.149902000000004,-84.483091,07/01/2021 09:20:40 AM,3.4,N,10,1.3,148095.2,07/01/2021 09:20:40 AM,Motion Start,I-GJ17493643,BURTON AV & BEATRICE DR,,,AVONDALE
24116,153,39.149910999999996,-84.48315699999999,07/01/2021 09:20:47 AM,0.0,SWW,9,1.3,148095.2,07/01/2021 09:20:47 AM,Motion Stop,I-GJ17493643,BURTON AV & BEATRICE DR,,,AVONDALE
23281,153,39.149924,-84.483153,07/01/2021 09:20:51 AM,5.8,NNE,10,1.3,148095.2,07/01/2021 09:20:51 AM,Motion Start,I-GJ17493643,BURTON AV & BEATRICE DR,,,AVONDALE
21986,153,39.15056,-84.484029,07/01/2021 09:21:09 AM,18.4,NW,11,0.0,148095.2,07/01/2021 09:21:35 AM,Standard Event,S-HAM26204,BURTON AV,GREENWOOD AV,BEATRICE DR,AVONDALE
24137,153,39.151531,-84.485295,07/01/2021 09:21:30 AM,10.6,NW,11,0.1,148095.3,07/01/2021 09:21:35 AM,Standard Event,S-HAM26204,BURTON AV,GREENWOOD AV,BEATRICE DR,AVONDALE
23106,153,39.151632,-84.485404,07/01/2021 09:21:35 AM,0.0,NNW,9,0.1,148095.3,07/01/2021 09:21:35 AM,Motion Stop,S-HAM26204,BURTON AV,GREENWOOD AV,BEATRICE DR,AVONDALE
23411,153,39.151637,-84.485403,07/01/2021 09:21:43 AM,4.4,NNW,10,0.1,148095.3,07/01/2021 09:21:43 AM,Motion Start,S-HAM26204,BURTON AV,GREENWOOD AV,BEATRICE DR,AVONDALE
22808,153,39.152493,-84.484425,07/01/2021 09:22:01 AM,15.3,NE,11,0.2,148095.4,07/01/2021 09:22:08 AM,Standard Event,I-GJ17373672,READING RD & DANA AV & N FRED SHUTTLESWORTH CIR,,,AVONDALE
24246,153,39.152681,-84.484183,07/01/2021 09:22:08 AM,0.0,NE,9,0.2,148095.4,07/01/2021 09:22:08 AM,Motion Stop,S-HAM19350,READING RD,DANA AV,CLINTON SPRINGS AV,AVONDALE
24306,153,39.152682,-84.484165,07/01/2021 09:23:05 AM,4.3,NE,10,0.2,148095.4,07/01/2021 09:23:05 AM,Motion Start,S-HAM19350,READING RD,DANA AV,CLINTON SPRINGS AV,AVONDALE
21664,153,39.152726,-84.484104,07/01/2021 09:23:09 AM,0.0,NE,9,0.2,148095.4,07/01/2021 09:23:09 AM,Motion Stop,S-HAM19350,READING RD,DANA AV,CLINTON SPRINGS AV,AVONDALE
24030,153,39.152734,-84.484114,07/01/2021 09:25:17 AM,6.4,NE,10,0.2,148095.4,07/01/2021 09:25:17 AM,Motion Start,S-HAM19350,READING RD,DANA AV,CLINTON SPRINGS AV,AVONDALE
25875,153,39.154429,-84.48213299999999,07/01/2021 09:25:47 AM,25.2,NE,11,0.0,148095.6,07/01/2021 09:26:13 AM,Standard Event,S-HAM19283,READING RD,LENOX PL,AVONDALE AV,NORTH AVONDALE
25737,153,39.155843,-84.48051,07/01/2021 09:26:05 AM,17.6,NE,11,0.1,148095.7,07/01/2021 09:26:13 AM,Standard Event,S-HAM19282,READING RD,AVONDALE AV,BARRY LN,NORTH AVONDALE
24861,153,39.156073,-84.480253,07/01/2021 09:26:13 AM,0.0,NE,9,0.1,148095.7,07/01/2021 09:26:13 AM,Motion Stop,S-HAM19282,READING RD,AVONDALE AV,BARRY LN,NORTH AVONDALE
24440,153,39.156077,-84.480248,07/01/2021 09:26:23 AM,3.8,NE,10,0.1,148095.7,07/01/2021 09:26:23 AM,Motion Start,S-HAM19282,READING RD,AVONDALE AV,BARRY LN,NORTH AVONDALE
24493,153,39.157227,-84.480487,07/01/2021 09:26:41 AM,25.4,NNW,11,0.2,148095.8,07/01/2021 09:28:51 AM,Standard Event,S-HAM19281,PADDOCK RD,BARRY LN,ROSE HILL LN,NORTH AVONDALE
26712,153,39.159207,-84.480492,07/01/2021 09:26:59 AM,31.7,NNE,11,0.4,148096.0,07/01/2021 09:28:51 AM,Standard Event,S-HAM19254,PADDOCK RD,STRATFORD PL,EGAN HILLS DR,NORTH AVONDALE
25442,153,39.161478,-84.479392,07/01/2021 09:27:17 AM,34.4,NNE,11,0.5,148096.1,07/01/2021 09:28:51 AM,Standard Event,S-HAM19254,PADDOCK RD,STRATFORD PL,EGAN HILLS DR,NORTH AVONDALE
24854,153,39.164103000000004,-84.47907,07/01/2021 09:27:35 AM,36.0,N,11,0.7,148096.3,07/01/2021 09:28:51 AM,Standard Event,I-GJ17793801,PADDOCK RD & EGAN HILLS DR,,,PADDOCK HILLS
24825,153,39.169987,-84.478386,07/01/2021 09:28:19 AM,29.1,N,11,1.1,148096.7,07/01/2021 09:28:51 AM,Standard Event,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
25561,153,39.1727,-84.478064,07/01/2021 09:28:43 AM,19.0,N,11,1.3,148096.9,07/01/2021 09:28:51 AM,Standard Event,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
25347,153,39.172993,-84.478026,07/01/2021 09:28:50 AM,0.0,N,9,1.3,148096.9,07/01/2021 09:28:51 AM,Motion Stop,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
25834,153,39.172993,-84.478025,07/01/2021 09:29:06 AM,4.4,N,10,1.3,148096.9,07/01/2021 09:29:07 AM,Motion Start,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
25009,153,39.174245,-84.47792,07/01/2021 09:29:24 AM,24.9,N,11,0.0,148097.0,07/01/2021 09:32:17 AM,Standard Event,S-HAM30070,PADDOCK RD,SR 562 WB TO PADDOCK RD RAMP,FRANKLIN AV,BOND HILL
25597,153,39.189976,-84.476247,07/01/2021 09:31:52 AM,26.2,N,11,1.1,148098.0,07/01/2021 09:32:17 AM,Standard Event,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
24494,153,39.191513,-84.4754,07/01/2021 09:32:10 AM,8.2,NNE,11,1.2,148098.2,07/01/2021 09:32:17 AM,Standard Event,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
25382,153,39.191629999999996,-84.47532700000001,07/01/2021 09:32:17 AM,0.0,NNE,9,1.2,148098.2,07/01/2021 09:32:17 AM,Motion Stop,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
24586,153,39.19165,-84.47529899999999,07/01/2021 09:33:08 AM,7.5,NE,10,1.2,148098.2,07/01/2021 09:33:08 AM,Motion Start,I-GJ18044111,E SEYMOUR AV & PADDOCK RD & E SEYMOUR AV,,,ROSELAWN
24847,153,39.191221999999996,-84.473244,07/01/2021 09:33:26 AM,27.7,SEE,11,1.3,148098.3,07/01/2021 09:34:38 AM,Standard Event,S-HAM19564,E SEYMOUR AV,E SEYMOUR AV,STEGER DR,ROSELAWN
25403,153,39.190808000000004,-84.470681,07/01/2021 09:33:44 AM,31.3,E,11,1.5,148098.5,07/01/2021 09:34:38 AM,Standard Event,S-HAM19565,E SEYMOUR AV,STEGER DR,GLEN MEADOW LN,ROSELAWN
24756,153,39.190630999999996,-84.466491,07/01/2021 09:34:11 AM,31.1,E,11,1.7,148098.7,07/01/2021 09:34:38 AM,Standard Event,S-HAM19563,E SEYMOUR AV,GLEN MEADOW LN,SHONA DR,ROSELAWN
25088,153,39.18965,-84.464109,07/01/2021 09:34:29 AM,23.1,SE,11,1.8,148098.8,07/01/2021 09:34:38 AM,Standard Event,S-HAM35308,E SEYMOUR AV,SHONA DR,READING RD,ROSELAWN
25122,153,39.189332,-84.463654,07/01/2021 09:34:38 AM,0.0,SSE,9,1.9,148098.9,07/01/2021 09:34:38 AM,Motion Stop,I-GJ19074085,E SEYMOUR AV & READING RD,,,ROSELAWN
25068,153,39.189324,-84.463649,07/01/2021 09:34:45 AM,5.3,SSE,10,1.9,148098.9,07/01/2021 09:34:45 AM,Motion Start,I-GJ19074085,E SEYMOUR AV & READING RD,,,ROSELAWN
26209,153,39.188902,-84.463872,07/01/2021 09:34:57 AM,0.0,SSW,9,1.9,148098.9,07/01/2021 09:34:57 AM,Motion Stop,S-HAM19557,READING RD,STERNBLOCK LN,SEYMOUR AV,BOND HILL
26762,153,39.188889,-84.463881,07/01/2021 09:35:53 AM,6.9,SSW,10,1.9,148098.9,07/01/2021 09:35:53 AM,Motion Start,S-HAM19557,READING RD,STERNBLOCK LN,SEYMOUR AV,BOND HILL
25527,153,39.187508,-84.464626,07/01/2021 09:36:16 AM,8.9,SSW,11,0.0,148099.0,07/01/2021 09:36:20 AM,Standard Event,S-HAM19557,READING RD,STERNBLOCK LN,SEYMOUR AV,BOND HILL
24569,153,39.187424,-84.464659,07/01/2021 09:36:20 AM,0.0,SSW,9,0.0,148099.0,07/01/2021 09:36:20 AM,Motion Stop,S-HAM19557,READING RD,STERNBLOCK LN,SEYMOUR AV,BOND HILL
26373,153,39.187419,-84.464669,07/01/2021 09:37:00 AM,6.8,SSW,10,0.0,148099.0,07/01/2021 09:37:00 AM,Motion Start,S-HAM19557,READING RD,STERNBLOCK LN,SEYMOUR AV,BOND HILL
24662,153,39.186023,-84.465058,07/01/2021 09:37:18 AM,24.4,S,11,0.1,148099.1,07/01/2021 09:38:55 AM,Standard Event,S-HAM19557,READING RD,STERNBLOCK LN,SEYMOUR AV,BOND HILL
25943,153,39.18257,-84.465086,07/01/2021 09:37:51 AM,28.6,S,11,0.4,148099.3,07/01/2021 09:38:55 AM,Standard Event,S-HAM19271,READING RD,CARRAHEN AV,LANGDON FARM RD,BOND HILL
